date,EURUSD,USDCAD,AUDUSD,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.04.04,-424.00000000000216,-600.0000000000006,-604.0000000000045,-371.9999999999999,-307.99999999999716,-231.99999999999886,-312.0000000000118,-943.9999999999893,-1713.9999999999934,-774.9999999999924,-323.0000000000075,-647.0000000000056,-485.0000000000021,90.99999999999665,-150.00000000000568,,-7799.000000000015
2016.04.04,-411.0000000000058,-458.00000000000284,-614.0000000000034,-314.9999999999977,-284.0000000000065,-261.0000000000001,-338.0000000000223,-777.0000000000055,-1666.9999999999964,-746.0000000000023,-174.0000000000066,-606.0000000000088,-529.0000000000017,194.0000000000053,-153.00000000000313,,-7139.000000000056
2016.04.04,-374.999999999992,-351.99999999999676,-553.999999999999,-289.99999999999204,-256.99999999999613,-363.99999999999767,-633.0000000000098,-1022.9999999999961,-1845.0000000000077,-659.0000000000095,-162.00000000000614,-585.000000000008,-551.0000000000015,236.99999999999832,-29.00000000001235,,-7442.000000000027
2016.04.04,-252.99999999999213,-167.00000000000603,-436.00000000000307,-238.9999999999901,-311.00000000000574,-421.0000000000047,-803.0000000000257,-1239.9999999999966,-2079.0000000000086,-747.9999999999931,-124.00000000000944,-576.0000000000076,-544.0,261.0000000000001,-32.0000000000098,,-7712.000000000052
2016.04.04,-163.9999999999864,-304.9999999999997,-435.0000000000076,-216.99999999999875,-328.0000000000061,-463.9999999999977,-944.0000000000168,-1689.9999999999916,-2214.999999999989,-817.000000000001,-273.00000000001035,-552.9999999999973,-485.0000000000021,134.0000000000008,11.00000000000545,,-8744.999999999998
2016.04.04,-65.99999999998829,-197.00000000000273,-365.99999999999966,-229.99999999998977,-309.0000000000037,-468.00000000000176,-896.000000000015,-1537.999999999995,-2204.000000000006,-829.0000000000131,-246.00000000000932,-591.0000000000082,-456.00000000000085,162.0000000000066,9.999999999998899,,-8224.000000000027
2016.04.04,-26.999999999999247,-273.0000000000121,-473.99999999999665,-268.99999999999125,-422.00000000000017,-351.0000000000013,-716.0000000000082,-1380.0000000000034,-2154.999999999996,-981.999999999994,-305.0000000000068,-703.000000000003,-597.0000000000031,268.99999999999704,4.000000000004,,-8381.000000000015
2016.04.04,-195.9999999999962,-236.99999999999832,-617.0000000000009,-396.0000000000008,-426.00000000000415,-426.00000000000415,-682.0000000000164,-1251.000000000002,-2466.999999999997,-1079.999999999992,-250.0,-825.0000000000028,-718.0000000000075,353.0000000000033,-114.99999999999844,,-9333.000000000016
2016.04.04,-265.0000000000041,-419.0000000000138,-641.0000000000027,-625.0,-387.000000000004,-436.00000000000307,-513.0000000000052,-1436.9999999999993,-2405.999999999997,-1069.0000000000089,-457.9999999999984,-932.0000000000022,-696.0000000000077,329.00000000000153,-79.00000000000685,,-10034.000000000051
2016.04.04,-231.0000000000034,-394.00000000000546,-609.9999999999994,-693.9999999999884,-404.99999999999983,-440.00000000000705,-464.00000000002706,-1539.999999999986,-2519.0000000000045,-1042.9999999999939,-499.00000000000944,-1008.0000000000098,-624.0000000000023,309.0000000000037,-102.00000000000209,,-10264.000000000033
2016.04.04,-205.99999999999508,-358.9999999999982,-714.0000000000035,-647.9999999999961,-504.9999999999999,-341.0000000000024,-118.00000000002342,-1218.9999999999923,-2496.9999999999936,-1222.000000000012,-484.99999999999943,-1100.0000000000086,-741.0000000000027,304.00000000000426,-209.00000000001472,,-10060.00000000004
2016.04.04,-170.00000000000347,-157.00000000000713,-575.9999999999987,-631.9999999999908,-355.0000000000053,-365.99999999999966,-268.0000000000007,-1038.0000000000057,-2259.9999999999955,-1000.0000000000009,-370.00000000000455,-971.0000000000036,-691.0000000000083,307.0000000000017,-221.00000000000452,,-8768.000000000025
2016.04.04,-89.99999999999008,-246.00000000001288,-529.9999999999972,-566.9999999999931,-390.0000000000015,-290.9999999999968,-196.00000000002638,-1126.999999999989,-2143.000000000006,-1046.999999999998,-451.9999999999982,-945.999999999998,-592.0000000000036,290.9999999999968,-131.00000000001444,,-8457.00000000003
2016.04.04,-79.99999999999119,-234.00000000000088,-529.9999999999972,-507.99999999999557,-428.00000000000614,-248.99999999999923,-93.00000000001774,-1092.9999999999884,-2143.9999999999905,-1100.000000000012,-451.9999999999982,-951.9999999999982,-612.0000000000015,326.9999999999995,-80.00000000001339,,-8228.000000000011
2016.04.04,9.999999999998899,-238.0000000000049,-529.9999999999972,-556.999999999988,-409.99999999999926,-280.9999999999979,-218.00000000001774,-1245.0000000000073,-2272.0000000000073,-1127.9999999999957,-469.99999999999886,-972.999999999999,-605.0,409.0000000000038,0.0,,-8508.000000000011
2016.04.04,12.000000000012001,-456.9999999999963,-607.0000000000019,-557.9999999999927,-492.999999999999,-268.99999999999704,-196.00000000002638,-1480.999999999999,-2402.9999999999995,-1326.000000000005,-591.9999999999987,-1040.0000000000064,-573.0000000000013,273.000000000001,-70.0000000000145,,-9780.000000000025
2016.04.04,-58.99999999998684,-456.9999999999963,-655.0000000000056,-506.0000000000002,-502.00000000000244,-270.0000000000036,-246.00000000000932,-1468.0000000000027,-2452.0000000000095,-1323.0000000000075,-561.000000000007,-1010.0000000000051,-563.9999999999978,277.000000000005,-63.000000000013046,,-9859.000000000042
2016.04.04,-68.99999999998573,-402.9999999999978,-626.9999999999998,-456.99999999999363,-470.9999999999992,-282.0000000000045,-375.0,-1414.000000000004,-2411.999999999992,-1245.9999999999916,-483.0000000000041,-965.0000000000034,-589.0000000000061,412.9999999999967,55.99999999998939,,-9323.999999999996
2016.04.04,-80.99999999999774,-480.99999999999807,-668.9999999999974,-471.9999999999942,-492.999999999999,-251.99999999999667,-286.00000000000136,-1346.0000000000027,-2351.9999999999986,-1295.0000000000018,-489.0000000000043,-981.0000000000088,-569.0000000000084,379.0000000000071,-2.999999999997449,,-9390.0
2016.04.04,-86.99999999999264,-601.000000000007,-675.0000000000034,-452.99999999998875,-512.0000000000014,-219.00000000000253,-182.00000000001637,-1479.9999999999925,-2357.9999999999936,-1323.0000000000075,-574.0000000000123,-995.0000000000045,-590.0000000000016,275.99999999999847,-32.0000000000098,,-9805.000000000035
2016.04.04,-123.99999999999079,-648.0000000000041,-689.0000000000063,-438.99999999999295,-534.9999999999966,-246.99999999999721,-160.000000000025,-1510.9999999999957,-2367.000000000008,-1334.000000000013,-606.0000000000088,-1022.0000000000056,-507.0000000000019,212.00000000000108,-134.99999999999625,,-10112.00000000004
2016.04.05,-163.9999999999864,-656.9999999999965,-687.9999999999998,-478.9999999999992,-551.0000000000015,-419.9999999999982,-175.00000000001137,-1534.9999999999975,-2329.000000000003,-1288.0000000000002,-637.0000000000005,-1018.0000000000007,-475.0000000000032,279.00000000000705,-72.0000000000054,,-10208.999999999995
2016.04.05,-107.99999999999699,-622.0000000000115,-690.9999999999972,-445.99999999999795,-551.0000000000015,-246.99999999999721,-198.0000000000075,-1519.999999999988,-2350.999999999992,-1290.0000000000134,-605.000000000004,-1014.00000000001,-575.9999999999987,317.0000000000006,-70.0000000000145,,-9972.000000000031
2016.04.05,-117.99999999999588,-590.0000000000016,-695.9999999999966,-433.9999999999975,-533.0000000000057,-261.0000000000001,-208.00000000002683,-1475.000000000004,-2388.999999999997,-1299.0000000000057,-562.0000000000118,-1025.0000000000057,-553.0000000000035,343.00000000000443,41.000000000002146,,-9759.000000000047
2016.04.05,-116.99999999998934,-577.0000000000052,-743.0000000000048,-451.9999999999982,-578.0000000000007,-233.00000000000543,-138.00000000000523,-1412.9999999999975,-2462.0000000000086,-1373.000000000002,-575.0000000000028,-1082.0000000000077,-601.000000000007,678.9999999999962,385.99999999999744,,-9279.00000000004
2016.04.05,-114.99999999999844,-544.0000000000111,-678.0000000000008,-474.9999999999943,-517.0000000000008,-236.00000000000287,-89.00000000002706,-1368.999999999998,-2310.9999999999964,-1249.9999999999955,-570.0000000000074,-1021.0000000000008,-536.0000000000032,639.9999999999961,354.9999999999942,,-8716.000000000045
2016.04.05,-139.00000000000023,-560.0000000000049,-736.9999999999987,-539.999999999992,-560.0000000000049,-239.0000000000003,-65.00000000002615,-1380.9999999999877,-2462.0000000000086,-1330.9999999999934,-625.0,-1130.0000000000095,-595.0000000000011,604.0000000000045,289.9999999999903,,-9470.000000000035
2016.04.05,-140.99999999999113,-744.0000000000114,-865.0000000000047,-701.9999999999982,-741.9999999999982,-239.0000000000003,-44.00000000001114,-1676.9999999999952,-2838.0000000000073,-1730.9999999999936,-895.0000000000102,-1418.9999999999968,-704.0000000000047,599.0000000000051,153.9999999999875,,-11988.000000000031
2016.04.05,-69.9999999999923,-778.000000000012,-866.0000000000001,-762.0000000000005,-731.9999999999993,-236.00000000000287,125.99999999997635,-1831.0000000000048,-2888.000000000002,-1707.9999999999984,-960.9999999999985,-1453.000000000003,-609.000000000004,529.9999999999972,160.99999999998892,,-12077.000000000056
2016.04.05,-17.000000000000348,-700.0000000000117,-789.0000000000064,-786.9999999999919,-685.9999999999977,-231.99999999999886,182.99999999999272,-1777.0000000000064,-2766.000000000002,-1631.0000000000048,-965.0000000000034,-1426.0000000000018,-570.9999999999993,450.00000000000597,126.99999999998823,,-11587.000000000038
2016.04.05,-29.999999999996696,-811.0000000000061,-941.9999999999984,-815.9999999999883,-827.0,-216.0000000000051,236.99999999999477,-1849.9999999999961,-3073.999999999999,-1941.9999999999993,-1065.0000000000118,-1631.0000000000002,-689.0000000000063,409.99999999999926,-99.00000000000463,,-13345.000000000018
2016.04.05,-41.000000000002146,-846.9999999999977,-1005.0000000000003,-865.9999999999997,-883.9999999999959,-197.00000000000273,437.9999999999882,-1862.9999999999925,-3178.9999999999986,-2024.0000000000036,-1122.0,-1736.000000000004,-731.0000000000039,380.00000000000256,-158.0000000000137,,-13835.000000000025
2016.04.05,-41.99999999998649,-866.0000000000113,-989.0000000000066,-842.9999999999893,-866.0000000000001,-175.99999999999838,486.99999999999477,-1810.0000000000005,-3069.999999999995,-1985.9999999999989,-1111.000000000004,-1704.9999999999982,-695.0000000000011,370.00000000000364,-113.00000000000753,,-13414.999999999998
2016.04.05,-76.99999999999375,-880.9999999999984,-997.9999999999989,-842.9999999999893,-863.0000000000026,-209.00000000000364,464.999999999975,-1828.0000000000075,-3085.0000000000045,-1964.0000000000102,-1109.0000000000089,-1710.9999999999986,-724.9999999999978,394.00000000000546,-107.00000000001265,,-13541.000000000047
2016.04.05,-82.99999999998863,-758.9999999999985,-962.0000000000073,-836.9999999999891,-834.0000000000014,-217.0000000000005,370.9999999999809,-1756.9999999999864,-3103.9999999999955,-1915.0,-1031.000000000006,-1661.0000000000014,-745.0000000000068,448.9999999999994,-107.99999999999699,,-13192.999999999996
2016.04.05,-153.9999999999875,-748.9999999999997,-970.9999999999997,-845.9999999999894,-819.9999999999985,-226.99999999999943,291.99999999997317,-1705.9999999999852,-3056.9999999999986,-1888.0000000000007,-1014.00000000001,-1645.0000000000102,-753.9999999999991,445.0000000000065,-106.00000000000608,,-13200.000000000005
2016.04.05,-141.99999999999767,-798.0000000000098,-995.0000000000015,-913.9999999999873,-802.0000000000027,-204.00000000000418,448.99999999998386,-1587.000000000005,-2916.999999999992,-1810.0000000000005,-984.9999999999994,-1600.999999999999,-745.0000000000068,450.00000000000597,-83.00000000001084,,-12684.000000000027
2016.04.05,-197.99999999998707,-831.000000000004,-848.0000000000043,-968.9999999999941,-651.0000000000016,-187.00000000000384,578.9999999999793,-1530.9999999999934,-2486.0000000000105,-1496.9999999999927,-1097.999999999999,-1555.0000000000068,-540.0000000000072,622.0000000000003,441.0000000000025,,-10749.000000000024
2016.04.05,-181.9999999999933,-795.9999999999967,-823.000000000007,-1034.9999999999966,-644.0000000000001,-190.99999999999673,707.9999999999984,-1492.9999999999889,-2452.999999999994,-1489.000000000007,-1131.0000000000002,-1576.9999999999982,-530.0000000000082,684.0000000000068,458.9999999999872,,-10492.999999999995
2016.04.05,-221.00000000000452,-852.0000000000083,-779.0000000000075,-1152.9999999999916,-604.0000000000045,-241.99999999999778,721.99999999998,-1560.000000000006,-2303.0000000000105,-1368.999999999998,-1260.000000000005,-1618.9999999999998,-434.000000000001,612.0000000000015,478.999999999985,,-10583.00000000007
2016.04.05,-245.0000000000063,-846.9999999999977,-862.0000000000072,-1364.999999999995,-660.000000000005,-190.00000000000128,1034.9999999999966,-1516.0000000000061,-2381.9999999999955,-1475.000000000004,-1418.0000000000064,-1831.0000000000032,-546.000000000002,675.9999999999989,495.99999999998533,,-11130.000000000051
2016.04.05,-558.9999999999984,-1137.0000000000102,-1068.9999999999977,-1478.999999999999,-848.9999999999998,-263.99999999999756,1090.9999999999798,-1564.999999999994,-2719.0000000000045,-1571.9999999999957,-1590.0000000000034,-2100.0000000000086,-650.0000000000061,706.0000000000066,363.0000000000022,,-13393.000000000027
2016.04.05,-452.99999999999227,-1111.0000000000175,-1105.0000000000005,-1435.9999999999927,-883.0000000000005,-258.0000000000027,1253.9999999999907,-1709.000000000005,-2869.999999999995,-1785.9999999999986,-1597.999999999999,-2121.000000000009,-678.0000000000008,675.0000000000034,285.00000000000193,,-13794.000000000015
2016.04.05,-449.9999999999948,-1146.0000000000025,-1066.0000000000002,-1431.999999999988,-848.9999999999998,-212.00000000000108,1418.9999999999827,-1591.9999999999934,-2702.9999999999886,-1679.0000000000082,-1578.000000000003,-2073.999999999998,-641.9999999999982,604.0000000000045,283.99999999999534,,-13115.999999999995
2016.04.05,-441.0000000000025,-1107.999999999998,-1099.0000000000055,-1466.9999999999986,-858.0000000000032,-217.0000000000005,1307.9999999999927,-1675.9999999999886,-2905.000000000002,-1767.0000000000075,-1591.0000000000082,-2151.0000000000105,-686.0000000000089,670.9999999999993,238.99999999998923,,-13748.000000000053
2016.04.05,-357.99999999999164,-1036.999999999999,-1100.000000000001,-1355.9999999999945,-948.9999999999999,-204.00000000000418,1366.9999999999902,-1646.9999999999984,-2882.999999999991,-1848.0000000000052,-1487.9999999999995,-2121.000000000009,-762.0000000000072,677.0000000000053,234.00000000000088,,-13475.000000000005
2016.04.05,-462.9999999999912,-1307.999999999998,-1443.0000000000055,-1454.9999999999982,-1224.000000000003,-170.00000000000347,1551.9999999999925,-1710.999999999996,-3485.0000000000045,-2344.9999999999973,-1751.0000000000048,-2561.0000000000073,-960.0000000000053,658.0000000000031,-56.000000000011596,,-16722.00000000003
2016.04.05,-489.99999999999045,-1368.999999999998,-1453.9999999999998,-1440.9999999999882,-1246.9999999999982,-201.00000000000674,1649.9999999999773,-1905.0000000000011,-3605.999999999998,-2351.9999999999986,-1768.0000000000007,-2555.9999999999973,-956.0000000000013,606.0000000000065,-70.99999999999883,,-17159.999999999993
2016.04.05,-455.0000000000054,-1363.0000000000032,-1414.000000000004,-1414.999999999992,-1211.0000000000066,-199.00000000000472,1635.9999999999957,-1902.0000000000036,-3461.000000000003,-2255.9999999999914,-1774.000000000001,-2526.0000000000105,-897.9999999999987,602.999999999998,-35.00000000000725,,-16670.00000000004
2016.04.05,-459.99999999999375,-1402.9999999999986,-1336.9999999999993,-1433.9999999999975,-1178.9999999999968,-162.0000000000066,1582.9999999999984,-1829.9999999999982,-3273.999999999999,-2156.0000000000023,-1789.0000000000014,-2466.9999999999986,-834.0000000000014,560.0000000000049,0.0,,-16181.999999999987
2016.04.05,-458.9999999999872,-1644.000000000001,-1380.9999999999989,-1200.9999999999934,-1205.0000000000005,-114.00000000000298,1482.9999999999757,-2019.9999999999995,-3116.999999999992,-2292.000000000005,-1787.0000000000061,-2320.999999999998,-736.9999999999987,463.9999999999977,51.99999999998539,,-16279.000000000024
2016.04.05,-384.9999999999909,-1537.0000000000107,-1392.9999999999998,-1072.9999999999932,-1256.999999999997,7.9999999999968985,1600.999999999999,-1770.000000000005,-3046.9999999999995,-2371.9999999999964,-1710.9999999999986,-2290.0000000000064,-730.0000000000084,458.00000000000284,-43.999999999999595,,-15542.000000000005
2016.04.05,-343.99999999998875,-1854.0,-1319.9999999999989,-1067.9999999999977,-1268.999999999998,59.99999999999339,1665.9999999999968,-2231.9999999999895,-2980.000000000005,-2387.000000000006,-1981.0000000000086,-2340.0000000000036,-609.9999999999994,182.00000000000438,-51.000000000001044,,-16528.0
2016.04.05,-358.9999999999982,-1747.0000000000095,-1345.0000000000073,-1114.999999999995,-1263.000000000003,-14.999999999998348,1670.9999999999923,-2164.9999999999945,-3125.0,-2344.9999999999973,-1895.0000000000102,-2356.999999999999,-590.0000000000016,278.00000000000045,-52.000000000007596,,-16424.00000000003
2016.04.05,-468.9999999999861,-1927.000000000012,-1575.000000000004,-1250.9999999999905,-1432.0,31.999999999998696,1778.9999999999964,-2034.9999999999868,-3211.000000000008,-2601.0000000000086,-2041.000000000011,-2594.000000000008,-680.0000000000028,273.9999999999965,-218.00000000000708,,-17949.000000000036
2016.04.05,-638.0000000000052,-1961.999999999997,-1599.000000000006,-1218.999999999994,-1378.0000000000014,122.99999999999534,2106.999999999999,-1880.9999999999993,-3022.9999999999977,-2490.9999999999986,-1990.9999999999995,-2520.00000000001,-765.0000000000045,221.99999999999997,-402.9999999999978,,-17418.000000000015
2016.04.05,-411.99999999999017,-1697.0000000000152,-1446.0000000000027,-1203.9999999999936,-1312.9999999999975,209.9999999999991,2095.9999999999754,-1448.999999999989,-2629.999999999999,-2519.0000000000045,-1909.000000000006,-2469.000000000008,-733.0000000000059,-7.9999999999968985,-516.0000000000053,,-15999.00000000004
2016.04.05,-307.99999999999716,-1662.000000000008,-1407.9999999999982,-1160.9999999999873,-1311.0000000000066,346.9999999999973,2312.999999999988,-1255.0000000000061,-2481.0,-2499.000000000007,-1902.000000000001,-2439.9999999999977,-801.0000000000073,4.000000000004,-502.00000000000244,,-15066.00000000003
2016.04.05,-272.99999999998994,-1477.0000000000173,-1449.0000000000002,-1437.9999999999882,-1477.0000000000061,325.99999999999295,2305.999999999983,-1317.999999999997,-2831.99999999999,-2831.000000000006,-2115.000000000009,-2808.9999999999973,-860.0000000000052,195.9999999999962,-536.0000000000032,,-16587.000000000036
2016.04.05,-270.99999999999903,-1587.000000000005,-1565.0000000000052,-1425.9999999999877,-1558.9999999999993,320.9999999999935,2407.9999999999873,-1339.0000000000014,-2980.000000000005,-3020.0000000000005,-2063.0000000000023,-2778.000000000006,-948.0000000000044,212.99999999999653,-565.9999999999999,,-17160.000000000036
2016.04.05,-69.9999999999923,-1582.0000000000168,-1492.9999999999998,-1113.99999999999,-1568.0000000000027,380.999999999998,2410.9999999999727,-1427.0000000000005,-3017.000000000003,-2980.000000000005,-1996.0000000000093,-2688.0000000000023,-885.0000000000025,231.99999999999886,-492.0000000000035,,-16288.000000000058
2016.04.05,-66.99999999999484,-1536.000000000004,-1490.0000000000025,-1134.999999999991,-1585.9999999999986,388.9999999999949,2481.999999999999,-1451.9999999999866,-3014.0000000000055,-2998.999999999996,-2015.0000000000005,-2710.9999999999986,-866.0000000000001,223.00000000000654,-496.00000000000756,,-16272.999999999984
2016.04.05,-164.99999999999292,-1594.0000000000066,-1500.9999999999968,-1256.999999999991,-1502.0000000000034,383.0,2521.9999999999914,-1411.0000000000066,-2896.999999999994,-2873.9999999999986,-2031.000000000006,-2722.999999999999,-845.0000000000068,204.00000000000418,-526.0000000000042,,-16217.000000000011
