date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.11.30,175.99999999999838,305.9999999999841,478.00000000000864,351.99999999999676,-168.99999999999693,-231.99999999999886,376.00000000002075,-61.99999999998429,295.0000000000008,185.99999999999727,247.00000000000833,556.0000000000009,426.00000000001523,43.00000000000637,850.0000000000174,824.0000000000025,-1367.9999999999914,432.9999999999927,510.0000000000051,-199.00000000000472,-6.0000000000060005,,4022.000000000073
2021.11.30,235.99999999999176,353.99999999998766,533.0000000000013,363.9999999999866,-205.99999999999508,-262.999999999991,331.0000000000146,-100.99999999999554,292.9999999999988,175.99999999999838,262.00000000000665,583.0000000000002,489.0000000000061,77.0000000000266,871.0000000000217,812.999999999997,-1627.0000000000007,430.9999999999974,535.0000000000108,-217.99999999999596,-13.00000000000745,,3920.0000000000605
2021.11.30,279.99999999999136,504.9999999999999,776.0000000000105,496.99999999999187,-243.99999999999977,-276.9999999999939,343.00000000000443,-116.99999999998934,434.9999999999965,300.0000000000003,307.0000000000017,998.9999999999943,920.0000000000097,135.00000000001933,1234.0000000000018,1185.9999999999982,-1764.9999999999943,701.9999999999982,716.9999999999987,-229.99999999999687,42.999999999993044,,6746.0000000000355
2021.11.30,417.99999999999613,598.999999999994,753.0000000000001,397.99999999998727,-178.00000000000037,-191.99999999999218,420.00000000002035,-48.99999999998794,473.0000000000012,319.0000000000026,303.0000000000088,964.0000000000093,852.0000000000083,52.00000000002092,1232.000000000011,1170.0000000000043,-1680.999999999999,587.0000000000033,558.9999999999975,-217.99999999999596,85.99999999999719,,6867.000000000086
2021.11.30,444.9999999999954,591.9999999999925,750.0,367.0000000000062,-96.99999999999153,-90.99999999999665,443.99999999999994,-42.999999999993044,480.0000000000027,312.00000000000114,292.00000000000335,907.9999999999977,707.0000000000132,35.00000000002501,1159.0000000000211,1066.9999999999957,-1422.9999999999966,563.999999999993,549.0000000000066,-251.00000000000122,143.9999999999997,,6910.000000000075
2021.11.30,474.9999999999921,600.0000000000006,784.000000000006,314.99999999999864,-54.999999999993946,-143.9999999999997,470.9999999999992,-14.000000000002899,465.9999999999998,287.0000000000039,296.0000000000074,729.0000000000018,538.0000000000163,62.00000000001182,1134.0000000000127,977.0000000000057,-1594.999999999991,543.9999999999969,540.0000000000063,-270.0000000000036,34.000000000000696,,6174.000000000069
2021.11.30,451.9999999999969,577.9999999999897,765.0000000000006,231.0000000000034,-76.99999999999375,-166.99999999999494,585.0000000000133,15.00000000000945,400.9999999999958,302.0000000000023,379.0000000000071,483.99999999999557,469.0000000000083,111.00000000001842,969.0000000000199,1014.0000000000038,-1601.9999999999923,546.999999999997,648.0000000000103,-237.99999999999378,-36.0000000000027,,5830.000000000095
2021.11.30,378.999999999996,462.9999999999912,555.0000000000068,211.00000000000563,-67.9999999999903,-158.99999999999804,583.0000000000002,41.000000000002146,339.99999999999585,236.00000000000287,306.00000000000625,415.0000000000098,324.0000000000132,5.000000000023874,835.000000000008,804.9999999999891,-1499.9999999999902,373.9999999999952,486.0000000000042,-199.00000000000472,-36.999999999998145,,4395.00000000007
2021.11.30,322.9999999999955,435.9999999999919,554.000000000002,207.99999999998596,-23.999999999990695,-141.99999999999767,545.0000000000177,5.999999999994898,290.9999999999968,143.00000000000423,261.0000000000001,361.9999999999957,114.99999999999844,20.000000000010232,785.0000000000134,635.0000000000077,-1330.9999999999934,293.99999999999693,448.0000000000075,-241.99999999999778,-16.0000000000049,,3671.0000000000355
2021.11.30,365.99999999999966,478.999999999985,584.0000000000032,219.99999999999798,12.000000000000899,-133.99999999998968,592.0000000000148,-0.9999999999843467,314.99999999999864,155.00000000000514,265.0000000000041,388.9999999999949,63.99999999999739,36.000000000001364,823.0000000000182,649.999999999995,-1428.9999999999914,316.0000000000025,451.0000000000076,-326.0000000000041,36.999999999998145,,3864.000000000054
2021.11.30,412.00000000000125,558.9999999999984,715.0000000000034,249.99999999999466,59.000000000009045,-80.99999999999774,645.0000000000067,-9.999999999998899,392.9999999999989,117.00000000000044,236.00000000000287,492.0000000000035,-139.00000000000023,79.00000000000773,1018.0000000000077,588.9999999999951,-1384.0000000000075,316.99999999999307,463.0000000000081,-475.99999999999864,91.99999999999208,,4346.000000000021
2021.11.30,497.99999999999847,644.0000000000001,836.0000000000127,153.00000000000313,98.0000000000092,-25.999999999992696,653.999999999999,-1.999999999990898,392.00000000000347,141.00000000000225,292.00000000000335,449.0000000000105,-70.99999999999883,111.00000000001842,1004.0000000000049,641.0000000000027,-1317.999999999997,368.9999999999998,515.0000000000006,-443.99999999999994,83.9999999999952,,5020.0000000000855
2021.11.30,490.999999999997,638.9999999999895,847.0000000000084,65.00000000000395,143.9999999999997,-39.00000000000014,669.0000000000085,-7.0000000000014495,412.00000000000125,102.00000000000209,252.0000000000078,259.0000000000092,-229.99999999999687,137.00000000000045,917.0000000000123,550.000000000006,-1380.0000000000034,329.9999999999983,507.000000000005,-470.00000000000375,90.99999999999665,,4286.00000000004
2021.11.30,588.9999999999951,666.9999999999953,817.0000000000073,45.000000000006146,156.00000000000057,12.000000000000899,788.0000000000109,66.99999999999484,398.9999999999938,143.9999999999997,296.0000000000074,219.99999999999798,-249.99999999999466,76.00000000002183,895.0000000000014,537.0000000000097,-1344.9999999999961,304.00000000000205,463.0000000000081,-605.9999999999955,88.99999999999464,,4363.000000000061
2021.11.30,549.9999999999949,656.9999999999965,915.0000000000063,102.99999999998644,221.99999999999997,34.000000000000696,683.0000000000114,43.00000000001525,434.9999999999965,65.00000000000395,156.00000000000057,514.9999999999987,-327.99999999999494,105.00000000001819,992.0000000000151,310.9999999999946,-1347.9999999999936,253.0000000000001,350.0000000000085,-607.0000000000019,185.00000000000182,,4291.000000000059
2021.11.30,-307.0000000000017,-480.00000000001376,71.00000000001216,99.99999999998899,-439.99999999999596,-514.9999999999987,387.000000000004,25.00000000000835,44.99999999999504,82.99999999999974,109.00000000000354,-229.99999999999687,-164.99999999999292,-7.999999999981355,113.00000000000753,334.9999999999964,-1093.999999999995,200.00000000000284,254.0000000000049,-453.0000000000034,-343.00000000000443,,-2312.9999999999604
2021.11.30,-375.9999999999986,-624.0000000000023,-31.999999999996476,432.9999999999945,-705.9999999999956,-572.9999999999902,743.0000000000048,171.99999999999437,93.99999999999409,180.0000000000024,192.00000000000327,-679.9999999999917,-280.9999999999979,324.0000000000123,56.000000000011596,445.0000000000065,-1029.9999999999975,435.0000000000023,447.00000000000273,-31.000000000003247,-223.00000000000654,,-1034.9999999999511
2021.11.30,12.000000000000899,-290.00000000001245,227.00000000000387,512.9999999999857,-528.9999999999906,-452.99999999999227,1026.0000000000157,280.0000000000136,224.000000000002,339.0000000000004,308.00000000000824,-557.9999999999918,-123.99999999999079,441.0000000000167,199.00000000001583,625.0000000000089,-1110.9999999999952,557.9999999999927,526.0000000000105,38.0000000000047,-197.99999999999818,,2053.0000000001082
2021.11.30,59.99999999999339,-184.00000000000637,420.0000000000017,584.9999999999911,-537.9999999999941,-429.99999999999704,991.0000000000085,232.99999999999432,295.0000000000008,429.99999999999704,306.00000000000625,-224.000000000002,195.00000000001182,481.00000000000875,438.00000000000506,940.9999999999918,-1120.9999999999943,769.999999999996,612.000000000009,12.999999999996348,-80.99999999999774,,4192.000000000019
2021.11.30,154.99999999999403,-41.000000000002146,461.00000000001273,584.0000000000067,-425.99999999999307,-282.99999999999994,1055.000000000006,202.9999999999976,390.99999999999693,385.99999999999744,275.000000000003,-112.000000000001,51.000000000001044,345.0000000000273,672.0000000000059,887.9999999999999,-1042.9999999999939,677.9999999999973,531.0000000000059,-134.99999999999625,104.99999999999955,,4740.0000000000655
2021.11.30,239.99999999999577,126.99999999998823,545.0000000000017,672.0000000000059,-367.99999999999056,-259.9999999999936,1094.0000000000173,201.00000000000674,481.9999999999935,395.0000000000009,276.00000000000955,56.000000000011596,-8.999999999992347,342.00000000001296,908.0000000000199,947.9999999999933,-1120.9999999999943,703.9999999999935,564.0000000000072,-219.00000000000253,195.9999999999962,,5773.000000000082
2021.11.30,288.9999999999948,120.99999999999334,561.000000000007,571.9999999999948,-293.99999999999426,-188.9999999999947,1121.0000000000164,258.0000000000027,458.00000000000284,336.9999999999984,257.0000000000072,-1.0000000000065512,-171.99999999999437,399.0000000000151,790.0000000000018,726.9999999999887,-975.9999999999991,602.9999999999944,499.00000000000944,-207.00000000000162,210.99999999999451,,5364.00000000003
2021.11.30,276.9999999999939,98.99999999998244,466.0000000000082,435.9999999999919,-215.99999999999397,-173.9999999999964,1070.9999999999998,251.00000000000122,395.0000000000009,314.99999999999864,264.0000000000087,-110.99999999999443,-197.00000000000273,302.0000000000209,635.0000000000077,642.0000000000092,-855.0000000000058,471.9999999999942,427.0000000000067,-171.99999999999437,114.99999999999844,,4442.000000000034
2021.11.30,317.0000000000006,136.99999999998712,490.99999999999966,360.0000000000048,-195.00000000000074,-179.99999999999127,1033.0000000000173,249.00000000001032,378.00000000000057,295.0000000000008,273.000000000001,-173.00000000000094,-192.99999999999872,259.00000000001455,606.0000000000176,631.0000000000038,-992.9999999999994,438.0000000000024,427.99999999999727,-156.00000000000057,29.999999999996696,,4035.0000000000637
2021.11.30,373.99999999999653,209.9999999999991,534.000000000006,302.0000000000023,-157.99999999999147,-135.99999999999167,1003.0000000000206,215.99999999999397,398.9999999999938,311.00000000000574,277.000000000005,-133.99999999998968,-171.99999999999437,188.0000000000166,682.0000000000048,658.0000000000031,-983.0000000000006,463.99999999999864,416.000000000011,-170.99999999999892,80.00000000000229,,4360.000000000093
2021.11.30,415.99999999999415,315.99999999998295,588.0000000000081,265.0000000000041,-105.99999999999498,-77.99999999998919,939.0000000000009,194.0000000000053,380.00000000000256,285.00000000000193,248.00000000000378,-31.000000000003247,-109.99999999998789,165.00000000002046,705.0000000000001,680.9999999999983,-1001.0000000000074,432.9999999999927,391.00000000000534,-185.99999999999727,85.99999999999719,,4580.000000000038
2021.11.30,456.00000000000085,385.99999999999744,584.0000000000032,243.99999999999977,-102.99999999999754,-80.99999999999774,989.0000000000176,174.00000000000747,402.9999999999978,314.99999999999864,299.00000000000483,-45.99999999999049,-92.99999999998754,135.00000000001933,760.0000000000051,756.0000000000011,-1058.0000000000034,444.9999999999932,423.0000000000018,-188.9999999999947,82.99999999999974,,4882.000000000076
2021.11.30,417.0000000000007,365.99999999999966,502.00000000000955,285.00000000000193,-93.99999999999409,-85.99999999999719,1014.0000000000038,170.00000000000347,373.00000000000114,277.000000000005,301.0000000000068,2.999999999997449,-188.9999999999947,52.00000000002092,820.0000000000207,702.0000000000026,-1049.0000000000111,364.0000000000043,390.00000000000057,-214.99999999999852,51.99999999999649,,4455.000000000081
2021.12.01,366.9999999999951,326.9999999999884,534.000000000006,214.99999999998744,-111.99999999998988,-279.99999999999136,1040.0000000000186,144.99999999999514,283.99999999999534,228.00000000000597,294.00000000000534,-97.9999999999981,-347.9999999999928,51.00000000001614,710.0000000000106,601.000000000007,-1103.0000000000095,411.00000000000136,415.00000000000625,-153.00000000000313,-100.00000000000009,,3428.000000000054
2021.12.01,422.9999999999956,383.0,487.000000000009,221.99999999998886,-143.9999999999997,-108.99999999999244,1033.0000000000173,158.99999999999804,400.00000000000034,299.00000000000483,312.00000000000114,-95.999999999985,-229.99999999999687,33.00000000001546,751.0000000000127,666.9999999999953,-1181.999999999994,378.9999999999907,436.00000000000705,-161.99999999999548,-45.000000000006146,,4016.0000000000664
2021.12.01,361.9999999999957,380.00000000000256,350.0000000000085,279.99999999999136,-97.9999999999981,-108.99999999999244,824.0000000000025,93.00000000000975,353.0000000000033,248.00000000000378,225.00000000000853,2.999999999997449,-190.00000000000128,-103.999999999985,780.000000000003,747.0000000000088,-1106.9999999999914,274.0000000000009,253.0000000000001,-183.99999999999528,-2.000000000002,,3378.0000000000705
2021.12.01,332.99999999999443,315.99999999998295,345.0000000000131,272.00000000000557,-148.99999999999915,-102.99999999999754,846.0000000000134,93.00000000000975,317.9999999999961,233.00000000000543,219.00000000000253,-69.9999999999923,-97.9999999999981,-107.99999999997567,677.0000000000165,673.9999999999968,-985.999999999998,263.9999999999958,256.0000000000002,-215.99999999999397,74.99999999999174,,3191.0000000000705
2021.12.01,325.99999999999295,306.9999999999906,351.0000000000133,219.99999999999798,-111.99999999998988,-86.99999999999264,901.0000000000184,124.99999999999733,286.99999999999284,241.00000000000233,194.0000000000053,-106.00000000000608,-116.99999999998934,-21.99999999999136,607.0000000000019,679.9999999999917,-1011.9999999999907,295.0000000000017,261.0000000000099,-158.0000000000026,78.00000000000028,,3259.000000000054
2021.12.01,297.9999999999983,302.0000000000023,368.0000000000092,231.99999999998778,-118.99999999999133,-119.99999999999788,847.00000000002,95.00000000000064,265.99999999999955,145.00000000000622,203.00000000000873,-79.00000000000685,-327.99999999999494,-30.99999999997749,613.0000000000191,497.99999999999847,-1053.9999999999993,218.00000000000352,285.0000000000108,-224.000000000002,56.0000000000005,,2471.000000000095
2021.12.01,171.99999999999437,204.99999999998852,223.0000000000132,130.99999999999224,-54.999999999993946,-89.99999999999008,731.000000000015,22.0000000000109,126.99999999999933,63.99999999999739,93.00000000000975,-300.99999999999574,-373.99999999998545,-106.99999999999932,390.0000000000015,391.9999999999924,-950.9999999999908,100.99999999999909,143.00000000000068,-195.00000000000074,14.999999999998348,,736.0000000000565
2021.12.01,154.99999999999403,207.99999999998596,121.99999999999989,87.99999999999919,-14.999999999998348,-70.99999999999883,710.0000000000106,25.00000000000835,80.99999999999774,36.0000000000027,40.00000000000669,-340.00000000000693,-441.99999999998687,-166.99999999997317,332.00000000002115,326.9999999999884,-770.000000000004,18.000000000000682,39.00000000000148,-192.99999999999872,2.999999999997449,,186.00000000004738
2021.12.01,134.99999999999625,210.99999999998343,181.0000000000116,-29.00000000001235,7.0000000000014495,12.000000000000899,631.0000000000038,9.999999999998899,0.999999999995449,-68.00000000000139,-79.99999999999119,-401.99999999999125,-537.9999999999941,-114.99999999998067,210.0000000000213,130.0000000000079,-561.9999999999958,-3.0000000000001137,-6.999999999990791,-178.00000000000037,82.99999999999974,,-370.99999999993724
2021.12.01,108.99999999999244,183.99999999998417,141.00000000000534,-86.99999999999264,126.99999999999933,93.00000000000975,594.0000000000057,-4.999999999988347,-40.00000000000669,-136.99999999999824,-100.00000000000009,-466.9999999999952,-707.9999999999975,-126.99999999998113,155.00000000001623,-17.000000000000348,-329.00000000000153,-125.0,-78.99999999999352,-207.99999999999707,85.99999999999719,,-939.9999999999421
2021.12.01,156.99999999999602,236.99999999999832,201.00000000000762,-103.00000000000864,165.9999999999995,164.00000000000858,618.0000000000074,8.000000000008,-21.999999999999797,-131.00000000000333,-135.99999999999167,-445.99999999999085,-790.0000000000018,-149.99999999997726,167.00000000000603,-89.00000000000574,-252.0000000000078,-162.9999999999967,-170.0000000000017,-292.00000000000335,139.00000000000023,,-886.9999999999573
2021.12.01,210.99999999999451,290.9999999999968,245.00000000000455,-46.0000000000127,215.00000000000963,201.00000000000674,614.0000000000034,22.0000000000109,43.999999999999595,-119.00000000000244,-117.99999999999588,-306.00000000000625,-675.9999999999877,-140.99999999999113,287.000000000015,-14.000000000002899,-205.00000000001074,-137.00000000000045,-115.99999999999966,-319.99999999999807,214.99999999999852,,147.00000000003143
2021.12.01,195.9999999999962,278.9999999999848,216.00000000000819,-96.00000000000719,232.00000000000998,220.00000000000907,598.0000000000097,17.000000000000348,19.00000000000235,-161.00000000000003,-128.99999999999022,-339.0000000000004,-817.9999999999854,-182.99999999999272,245.0000000000063,-127.99999999999478,-181.9999999999933,-225.9999999999991,-155.00000000000114,-337.99999999999386,221.99999999999997,,-510.9999999999311
2021.12.01,237.99999999999378,304.9999999999997,159.00000000000603,-124.00000000001299,298.0000000000094,234.00000000000088,570.0000000000039,32.0000000000098,20.999999999993246,-207.99999999999707,-126.99999999999933,-326.9999999999884,-881.9999999999828,-254.99999999999545,219.00000000001364,-235.00000000000742,-158.99999999999804,-316.0000000000025,-214.9999999999892,-378.999999999996,219.99999999999798,,-930.9999999999411
2021.12.01,226.99999999999943,323.99999999999096,162.00000000000614,-126.0000000000039,311.00000000000574,240.00000000000688,548.9999999999995,8.000000000008,20.999999999993246,-195.00000000000074,-131.99999999999878,-246.99999999999721,-814.0000000000036,-278.99999999999636,253.00000000001432,-185.99999999999727,-201.00000000000674,-320.0000000000074,-219.99999999999886,-383.99999999999545,234.00000000000088,,-774.9999999999814
2021.12.01,217.0000000000005,307.99999999999716,188.0000000000024,-154.99999999999403,308.00000000000824,243.00000000000432,524.0000000000133,-7.0000000000014495,-11.00000000000545,-229.00000000000142,-180.99999999999784,-280.9999999999979,-848.9999999999886,-253.99999999999068,215.00000000000963,-225.00000000000853,-188.00000000001037,-305.0000000000068,-250.99999999999056,-390.0000000000015,224.000000000002,,-1098.9999999999575
2021.12.01,237.99999999999378,332.9999999999833,80.0000000000125,-161.00000000001114,296.0000000000074,227.00000000001052,517.0000000000119,-5.999999999994898,0.0,-234.99999999999633,-147.99999999999258,-287.9999999999994,-898.9999999999832,-391.9999999999959,215.00000000000963,-266.0000000000107,-249.99999999999466,-385.9999999999957,-281.9999999999965,-392.9999999999989,204.99999999999963,,-1594.999999999941
2021.12.01,230.99999999999233,317.9999999999961,44.00000000001114,-202.9999999999976,291.0000000000079,238.0000000000049,492.0000000000035,-14.000000000002899,-16.0000000000049,-231.0000000000034,-144.99999999999514,-272.99999999998994,-814.0000000000036,-424.99999999998295,188.00000000001037,-225.99999999999287,-208.00000000000819,-424.99999999999716,-304.9999999999926,-388.9999999999949,180.99999999999784,,-1690.9999999999427
2021.12.01,235.99999999999176,239.99999999999577,97.00000000000841,-191.00000000000784,135.00000000000733,96.00000000000719,506.0000000000064,15.999999999993797,-11.00000000000545,-159.9999999999935,-118.99999999999133,-249.99999999999466,-646.9999999999976,-368.9999999999998,190.00000000000128,-97.9999999999981,-432.9999999999945,-325.00000000000284,-269.999999999996,-317.9999999999961,139.99999999999568,,-1534.99999999997
2021.12.01,264.999999999993,192.99999999999872,168.00000000000637,24.000000000001798,137.00000000000932,108.00000000000809,599.0000000000161,56.99999999999594,154.99999999999403,-34.000000000000696,4.000000000004,-99.00000000000463,-531.9999999999991,-297.9999999999734,307.00000000001285,-15.999999999993797,-489.0000000000061,-102.00000000000387,-73.99999999999807,-324.9999999999975,178.00000000000037,,226.0000000000637
2021.12.01,326.9999999999995,226.99999999999943,204.00000000000773,41.000000000002146,107.00000000000153,82.00000000000429,768.0000000000131,36.999999999998145,232.99999999999432,46.999999999997044,41.000000000002146,-228.00000000000597,-620.9999999999827,-400.99999999998204,430.00000000001927,174.99999999999181,-652.9999999999925,-67.99999999999784,-83.99999999998897,-343.00000000000443,224.9999999999974,,546.0000000000737
2021.12.01,161.99999999999548,45.99999999999049,96.00000000000364,147.99999999999258,73.00000000000084,46.00000000000159,684.000000000018,158.99999999999804,141.00000000000225,-31.999999999998696,-7.9999999999968985,-340.9999999999913,-672.9999999999902,-89.99999999997499,228.00000000000597,-43.999999999999595,-428.9999999999905,-73.99999999999807,-43.99999999999693,-363.0000000000022,169.99999999999238,,-144.99999999993827
2021.12.01,161.00000000000003,97.9999999999981,82.00000000000784,11.00000000000545,86.0000000000083,70.0000000000034,714.0000000000147,56.99999999999594,95.99999999999609,-39.999999999995595,-34.99999999999615,-459.99999999999375,-790.0000000000018,-244.99999999997613,284.00000000001756,42.0000000000087,-340.9999999999913,-156.0000000000059,-144.99999999999602,-290.00000000000136,175.99999999999838,,-624.9999999999036
2021.12.01,312.9999999999966,244.9999999999841,135.00000000000512,-56.99999999999594,150.00000000000568,165.00000000000404,700.0000000000117,144.0000000000108,149.99999999999457,4.000000000004,-5.999999999994898,-280.9999999999979,-584.9999999999911,-234.99999999998522,229.00000000001253,-29.999999999996696,-296.0000000000074,-156.0000000000059,-155.00000000000114,-282.0000000000045,195.00000000000074,,347.00000000004934
2021.12.01,309.99999999999915,259.9999999999936,205.0000000000125,-36.0000000000138,202.0000000000022,183.00000000001094,724.0000000000135,129.00000000000134,148.99999999999915,-49.99999999999449,-62.99999999999084,-268.0000000000016,-645.999999999991,-225.9999999999991,269.00000000000813,-48.000000000003595,-299.00000000000483,-140.00000000000057,-167.0000000000016,-334.00000000000097,203.99999999999307,,358.0000000000311
2021.12.01,268.99999999999704,209.9999999999991,196.00000000001216,1.999999999990898,152.00000000000767,100.00000000000009,685.0000000000023,127.99999999999478,158.0000000000026,-54.999999999993946,-17.999999999995797,-259.9999999999936,-695.0000000000011,-135.99999999999568,295.0000000000008,-49.00000000001015,-356.00000000000074,-126.00000000000477,-121.99999999999989,-359.99999999999363,170.99999999999892,,189.00000000001654
2021.12.01,293.99999999999426,283.99999999999534,237.99999999999955,9.999999999998899,221.99999999999997,177.00000000000495,650.0000000000173,93.00000000000975,151.9999999999966,-80.00000000000229,-52.99999999999194,-153.9999999999875,-692.9999999999881,-151.9999999999868,361.0000000000113,-73.99999999999629,-314.99999999999864,-155.00000000000114,-113.99999999999011,-398.9999999999938,237.99999999999378,,530.0000000000847
2021.12.01,242.99999999999324,217.0000000000005,270.00000000001023,-55.000000000005045,178.00000000000037,134.0000000000008,552.0000000000191,83.00000000001084,75.00000000000284,-76.99999999999375,-40.99999999999105,-190.00000000000128,-547.999999999993,-96.99999999997999,209.00000000001472,-2.999999999997449,-320.9999999999935,-106.99999999999932,-52.99999999999727,-336.00000000000296,137.9999999999937,,271.0000000000916
2021.12.01,139.00000000000023,174.99999999999181,246.00000000000932,-73.00000000001194,145.00000000000622,112.000000000001,401.00000000000693,22.999999999995246,-24.999999999997247,-156.99999999999602,-104.99999999999955,-174.99999999999181,-469.99999999999267,-29.999999999972715,147.00000000000824,-104.99999999999955,-339.0000000000004,-99.00000000000375,-30.9999999999917,-278.9999999999959,137.9999999999937,,-361.99999999994054
2021.12.01,108.99999999999244,149.9999999999835,265.00000000000057,-73.00000000001194,100.00000000000009,89.00000000000574,406.00000000001745,-2.999999999997449,-17.000000000000348,-129.00000000000134,-100.00000000000009,-182.99999999999983,-434.000000000001,-34.99999999999659,164.00000000000858,-24.000000000001798,-344.00000000001097,-57.00000000000216,-7.999999999995566,-236.99999999999832,109.99999999999899,,-251.00000000001023
2021.12.01,112.99999999999643,129.00000000000134,276.00000000001046,32.999999999994145,36.0000000000027,45.000000000006146,426.00000000001523,15.999999999993797,17.000000000000348,-73.99999999999629,-69.9999999999923,-121.99999999999989,-357.99999999999164,50.00000000001137,216.00000000001617,95.00000000000064,-451.0000000000014,39.99999999999204,43.00000000000637,-273.000000000001,121.99999999999989,,309.00000000006474
2021.12.01,224.000000000002,290.9999999999968,417.0000000000016,-130.0000000000079,142.00000000000878,144.0000000000108,500.00000000001154,22.999999999995246,83.9999999999952,-53.999999999998494,-40.99999999999105,-157.99999999999147,-435.9999999999919,21.000000000015007,265.0000000000041,49.00000000001015,-469.0000000000083,43.99999999999693,73.0000000000075,-288.9999999999948,139.99999999999568,,840.0000000000678
2021.12.01,341.99999999999784,367.99999999999056,517.0000000000101,-174.00000000000747,196.00000000000728,188.00000000001037,504.0000000000156,72.0000000000054,109.99999999999899,-41.9999999999976,-23.999999999990695,-82.00000000000429,-316.99999999998954,66.0000000000025,301.0000000000179,97.9999999999981,-417.0000000000007,48.00000000000182,67.99999999999784,-307.0000000000017,120.99999999999334,,1636.0000000000557
2021.12.01,475.99999999999864,425.99999999999307,617.0000000000044,-110.99999999999443,174.00000000000747,181.00000000000892,751.0000000000127,163.00000000000205,239.99999999999577,68.99999999999685,80.00000000000229,-24.000000000001798,-395.99999999999636,116.00000000001387,434.000000000001,194.99999999998963,-554.00000000001,152.9999999999916,151.00000000001046,-356.00000000000074,176.99999999999383,,2962.0000000000186
2021.12.01,352.9999999999922,387.99999999998835,577.0000000000124,-341.99999999999784,206.00000000000617,221.99999999999997,665.0000000000044,90.99999999999665,75.00000000000284,-41.000000000002146,-91.99999999999208,-299.99999999998914,-591.9999999999925,127.00000000000955,238.0000000000049,25.00000000000835,-503.000000000009,69.00000000000261,20.000000000010232,-343.00000000000443,190.99999999999673,,1034.0000000000484
2021.12.01,298.9999999999937,356.9999999999851,589.0000000000128,-185.00000000001293,104.00000000000409,145.00000000000622,684.000000000018,59.000000000009045,114.99999999999844,-4.000000000004,-78.00000000000028,-408.9999999999927,-624.9999999999867,158.00000000001546,337.0000000000095,178.99999999999582,-503.99999999999335,162.9999999999967,75.00000000000284,-231.0000000000034,168.99999999999693,,1397.000000000051
2021.12.01,220.99999999999343,251.99999999998556,584.0000000000032,-8.000000000008,82.99999999999974,126.0000000000039,611.000000000006,41.000000000002146,100.00000000000009,-7.9999999999968985,-47.9999999999925,-188.9999999999947,-384.9999999999909,282.0000000000107,338.0000000000161,180.0000000000024,-383.0,233.0000000000041,163.0000000000109,-243.00000000000432,180.99999999999784,,2131.000000000049
2021.12.01,282.99999999999994,215.99999999999397,711.0000000000127,65.99999999998829,-42.999999999993044,65.00000000000395,667.0000000000176,106.00000000000608,180.0000000000024,78.00000000000028,-6.999999999990347,-52.99999999999194,-209.9999999999991,381.00000000001444,430.00000000001927,314.99999999999864,-456.9999999999963,375.99999999999056,268.0000000000007,-217.0000000000005,234.00000000000088,,3389.0000000000787
2021.12.01,232.99999999999432,173.99999999998528,724.0000000000038,295.0000000000008,-59.99999999999339,24.000000000001798,636.0000000000143,107.99999999999699,270.99999999999903,116.00000000000499,35.00000000000725,59.000000000009045,-122.99999999998423,510.0000000000193,548.0000000000151,390.0000000000015,-486.00000000000864,489.0000000000043,407.0000000000107,-278.00000000000045,244.99999999999523,,4317.000000000076
2021.12.01,265.99999999999955,188.9999999999947,767.0000000000101,384.9999999999909,-103.99999999999298,-17.999999999995797,674.000000000019,147.00000000000824,339.99999999999585,161.00000000000003,82.99999999999974,297.9999999999983,-11.999999999989797,550.0000000000114,669.0000000000085,452.99999999999227,-699.0000000000052,539.0000000000015,450.00000000000284,-312.00000000000114,286.99999999999284,,5113.00000000004
2021.12.01,339.0000000000004,235.99999999999176,876.0000000000048,492.0000000000035,-145.9999999999906,-85.99999999999719,875.0000000000035,207.00000000000162,454.9999999999943,265.99999999999955,179.00000000000693,232.99999999999432,-95.00000000000064,639.00000000001,853.0000000000149,642.9999999999936,-841.0000000000028,688.0000000000024,582.0000000000078,-292.00000000000335,269.9999999999925,,6373.000000000027
2021.12.01,324.00000000000205,202.9999999999976,837.0000000000033,499.000000000005,-203.99999999999307,-66.99999999999484,933.000000000006,207.00000000000162,451.9999999999969,251.99999999999667,156.00000000000057,207.00000000000162,-168.99999999999693,598.0000000000132,851.0000000000017,601.9999999999915,-811.0000000000061,653.9999999999964,534.000000000006,-312.00000000000114,346.9999999999973,,6093.000000000026
2021.12.01,300.99999999999574,182.99999999999983,842.000000000013,553.9999999999878,-226.99999999999943,-143.9999999999997,997.0000000000034,209.9999999999991,519.0000000000028,309.0000000000037,236.00000000000287,297.9999999999983,-60.99999999999994,590.0000000000176,979.0000000000188,737.9999999999942,-940.0000000000075,707.9999999999984,605.000000000004,-322.00000000000006,300.0000000000003,,6675.000000000033
2021.12.01,256.0000000000007,190.99999999998562,805.0000000000068,563.9999999999867,-240.99999999999122,-164.99999999999292,968.0000000000133,161.00000000001114,436.9999999999985,304.00000000000426,228.00000000000597,154.99999999999403,-49.99999999999449,615.0000000000091,861.0000000000007,731.9999999999993,-967.0000000000067,718.0000000000035,638.0000000000052,-292.00000000000335,217.99999999999596,,6136.000000000033
