date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.12.07,-151.00000000000114,-78.00000000000028,70.0000000000145,-54.000000000002046,-246.99999999999721,-10.000000000010001,-375.0000000000031,129.00000000000134,-24.000000000001798,-13.00000000000523,-19.00000000000235,100.99999999999554,-321.0000000000046,-49.99999999999449,-12.999999999996348,20.999999999986585,-180.99999999998673,-943.000000000005,-193.99999999999417,-380.00000000000256,-712.0000000000015,,-3444.000000000011
2015.12.07,-173.9999999999964,-100.99999999999554,93.00000000000975,-76.99999999999818,-289.9999999999903,-75.00000000000284,-443.99999999999994,143.99999999998857,-28.999999999990145,-25.000000000005684,-24.999999999997247,58.000000000002494,-370.00000000000364,-46.00000000000159,131.00000000001444,26.00000000001046,-194.99999999998963,-1070.0000000000155,-136.99999999999824,-440.00000000000705,-722.0000000000005,,-3767.999999999967
2015.12.07,-158.99999999999804,-83.9999999999952,76.0000000000094,-58.9999999999975,-289.9999999999903,-89.00000000000574,-431.0000000000036,134.99999999999625,-26.999999999999247,-19.99999999999602,-38.0000000000047,32.999999999994145,-380.00000000000256,-49.99999999999449,191.00000000000784,22.999999999996135,-219.99999999999798,-1062.0000000000073,-119.99999999999788,-420.00000000000927,-680.0000000000139,,-3671.000000000009
2015.12.07,-158.99999999999804,-79.00000000000685,56.000000000011596,-81.00000000000307,-270.99999999999903,-68.00000000000139,-445.0000000000065,139.00000000000023,-45.99999999999049,-3.0000000000001137,-26.000000000003798,53.999999999998494,-390.0000000000015,-59.99999999999339,139.00000000002245,-22.999999999996135,-225.99999999999287,-1124.9999999999982,-134.99999999999625,-415.0000000000098,-733.0000000000059,,-3896.9999999999704
2015.12.07,-160.00000000000458,-87.99999999999919,42.0000000000087,-90.00000000000341,-296.9999999999917,-93.00000000000975,-452.00000000000796,136.00000000000279,-58.99999999998684,10.000000000005116,-36.999999999998145,31.999999999998696,-387.000000000004,-73.99999999999629,198.00000000000927,-49.000000000006594,-273.9999999999965,-1163.000000000003,-119.00000000000244,-440.00000000000705,-709.0000000000041,,-4072.999999999997
2015.12.07,-180.99999999999784,-87.99999999999919,70.0000000000145,-64.00000000000716,-275.9999999999874,-100.00000000000009,-414.9999999999987,164.99999999999292,-56.99999999999594,-42.00000000000159,-9.999999999998899,37.99999999999359,-350.00000000000585,-54.999999999993946,219.00000000001364,14.999999999986358,-208.99999999999253,-1041.000000000003,-93.99999999999409,-409.99999999999926,-638.0000000000052,,-3522.999999999979
2015.12.07,-153.00000000000313,-75.00000000000284,11.00000000000545,-75.00000000000284,-288.99999999998374,-65.99999999999939,-418.0000000000073,139.00000000000023,-86.99999999999264,-1.9999999999953388,-39.00000000000014,49.99999999999449,-360.0000000000048,-86.99999999999264,141.99999999999767,-69.99999999999318,-302.0000000000023,-1124.0000000000139,-146.00000000000168,-409.99999999999926,-687.9999999999998,,-4048.9999999999973
2015.12.07,-131.99999999999878,-4.000000000004,5.999999999994898,-70.99999999999795,-229.99999999999687,-56.0000000000005,-384.00000000000654,167.9999999999904,-69.00000000000794,25.000000000005684,-24.999999999997247,47.9999999999925,-340.00000000000693,-59.99999999999339,202.9999999999976,-70.99999999999795,-251.00000000000122,-1044.0000000000005,-122.99999999999534,-390.0000000000015,-651.0000000000016,,-3451.0000000000273
2015.12.07,-158.0000000000026,-26.999999999999247,33.00000000001635,-60.000000000002274,-274.9999999999808,-47.00000000000814,-372.0000000000057,191.99999999999218,-69.9999999999923,-18.000000000000682,-26.999999999999247,74.99999999999174,-309.99999999999915,-51.99999999999649,150.00000000000568,-27.999999999991587,-261.0000000000001,-984.000000000007,-165.9999999999995,-350.00000000000585,-646.9999999999976,,-3401.9999999999823
2015.12.07,-239.99999999999577,-49.00000000001015,110.99999999999443,-70.00000000000739,-270.99999999999903,-70.0000000000034,-392.9999999999989,292.00000000000335,-82.99999999998863,-111.0000000000042,34.99999999999615,107.99999999999699,-280.00000000000244,-12.999999999996348,181.9999999999933,55.00000000000682,-150.99999999999002,-922.0000000000006,-134.0000000000008,-380.00000000000256,-648.0000000000041,,-3032.0000000000136
2015.12.07,-369.0000000000082,-502.00000000000244,317.9999999999961,-165.00000000000625,-456.9999999999963,-280.00000000000244,-570.0000000000039,31.000000000003247,-14.000000000002899,-174.99999999999716,31.000000000003247,-4.000000000004,-370.00000000000364,-92.00000000000318,165.00000000001512,205.99999999998886,-75.99999999998718,-1034.0000000000016,17.000000000000348,-490.00000000000153,-617.0000000000009,,-4447.0000000000155
2015.12.07,-488.999999999995,-317.9999999999961,536.0000000000032,-219.99999999999886,-504.9999999999999,-348.9999999999993,-605.0,407.0000000000018,69.00000000000794,-266.9999999999959,87.99999999999919,12.999999999996348,-330.0000000000081,145.00000000000622,605.0000000000111,415.9999999999968,167.00000000000603,-790.0000000000018,72.0000000000054,-509.9999999999993,-573.0000000000013,,-2437.9999999999613
2015.12.07,-522.9999999999957,-405.9999999999952,499.000000000005,-206.00000000000307,-533.99999999999,-362.00000000000676,-633.0000000000058,361.9999999999957,-1.0000000000065512,-322.00000000000273,100.99999999999554,24.999999999997247,-330.0000000000081,75.00000000000284,518.0000000000184,387.00000000000045,85.00000000000173,-919.0000000000032,67.00000000000594,-530.0000000000082,-602.0000000000136,,-3249.000000000017
2015.12.07,-501.99999999999136,-415.0000000000098,514.9999999999987,-206.00000000000307,-573.0000000000013,-381.0000000000091,-663.999999999998,322.00000000000006,39.999999999995595,-293.99999999999693,61.999999999995396,-9.00000000000345,-373.00000000000114,82.99999999999974,563.0000000000024,406.99999999998226,63.99999999999739,-972.0000000000173,65.00000000000395,-508.00000000000847,-621.0000000000049,,-3397.0000000000696
2015.12.07,-545.9999999999909,-314.99999999999864,622.9999999999958,-236.0000000000042,-625.9999999999932,-365.99999999999966,-712.0000000000015,493.0000000000101,96.99999999999153,-323.99999999999807,68.00000000000139,41.000000000002146,-390.0000000000015,202.9999999999976,653.0000000000147,508.99999999998613,151.9999999999966,-924.0000000000136,6.0000000000060005,-538.0000000000051,-724.9999999999978,,-2857.0000000000023
2015.12.07,-457.99999999999176,-261.0000000000001,541.9999999999981,-173.00000000000182,-567.9999999999907,-352.00000000000784,-668.0000000000019,411.0000000000058,112.000000000001,-275.99999999999625,34.000000000000696,-9.999999999998899,-409.99999999999926,175.99999999999838,689.9999999999907,474.9999999999943,104.99999999999955,-945.0000000000181,26.999999999999247,-550.000000000006,-679.0000000000074,,-2778.000000000032
2015.12.07,-341.0000000000024,-198.00000000000927,432.9999999999945,-146.0000000000008,-613.9999999999812,-371.00000000001023,-641.0000000000027,299.99999999998914,130.99999999999224,-155.00000000000114,-80.99999999999774,-114.99999999999844,-460.00000000000483,131.00000000000333,834.0000000000014,370.00000000000455,-88.99999999998354,-1034.0000000000016,21.999999999999797,-453.0000000000034,-601.000000000007,,-3078.000000000019
2015.12.07,-468.9999999999972,-446.0000000000131,602.999999999998,-234.99999999999943,-745.99999999998,-457.0000000000074,-721.000000000005,238.99999999998923,157.00000000000713,-230.99999999999454,-58.99999999999794,-107.00000000000153,-445.0000000000065,126.99999999999933,729.0000000000241,484.00000000000887,-7.999999999985796,-979.0000000000188,41.000000000002146,-500.00000000000045,-605.9999999999955,,-3628.9999999999736
2015.12.07,-458.9999999999983,-398.9999999999938,680.9999999999983,-233.0000000000041,-746.9999999999866,-477.0000000000052,-689.0000000000063,278.00000000000045,249.00000000001032,-215.99999999999397,-65.00000000000395,-135.00000000000733,-430.00000000000813,202.9999999999976,856.0000000000123,584.0000000000032,97.00000000001374,-779.0000000000185,65.99999999999939,-470.00000000000375,-526.0000000000042,,-2610.9999999999986
2015.12.07,-471.99999999999466,-391.000000000008,592.9999999999991,-219.99999999999886,-829.9999999999974,-535.0000000000077,-751.0000000000017,300.99999999999574,147.99999999999258,-242.999999999995,-101.00000000000664,-182.00000000000438,-480.0000000000027,146.99999999999713,1041.9999999999873,486.99999999999477,-110.99999999999443,-1063.9999999999982,85.00000000000173,-480.0000000000027,-530.0000000000082,,-3587.0000000000523
2015.12.07,-494.9999999999899,-455.0000000000054,543.0000000000045,-227.00000000000387,-1051.9999999999864,-657.0000000000076,-907.0000000000023,272.00000000000557,76.99999999999375,-269.00000000000546,-206.00000000000617,-289.0000000000059,-630.0000000000083,85.00000000000173,1288.0000000000002,420.99999999999227,-418.9999999999916,-1536.000000000004,87.00000000000374,-550.000000000006,-608.9999999999928,,-5528.0000000000155
2015.12.07,-505.00000000001097,-296.0000000000074,510.99999999999477,-218.00000000000352,-1162.9999999999807,-599.0000000000051,-868.000000000002,441.0000000000025,35.999999999991594,-284.9999999999966,-263.99999999999756,-225.00000000000853,-577.0000000000052,134.0000000000008,1344.0000000000118,389.00000000001,-583.0000000000002,-1476.0000000000107,-71.99999999999429,-430.00000000000813,-635.0000000000077,,-5341.000000000027
2015.12.07,-597.9999999999985,-398.9999999999938,591.0000000000082,-216.00000000000819,-1212.9999999999975,-592.0000000000036,-873.0000000000016,483.99999999999557,9.999999999998899,-405.00000000000114,-219.99999999999798,-148.0000000000037,-519.9999999999983,140.0000000000068,1183.000000000023,487.99999999999955,-524.9999999999977,-1372.0000000000177,-119.00000000000244,-361.0000000000002,-653.999999999999,,-5318.999999999989
2015.12.07,-528.9999999999906,-354.0000000000099,482.00000000000466,-144.99999999999602,-1276.9999999999948,-648.0000000000041,-875.0000000000035,424.00000000000216,-17.000000000000348,-391.9999999999959,-313.00000000000773,-258.9999999999981,-570.0000000000039,89.00000000000574,1407.999999999987,430.0000000000068,-744.9999999999957,-1528.0000000000182,-92.99999999999864,-360.0000000000048,-567.0000000000064,,-5839.000000000022
2015.12.07,-549.9999999999949,-391.000000000008,419.9999999999982,-102.00000000000387,-1352.999999999982,-739.0000000000008,-955.0000000000058,425.0000000000087,-109.99999999998789,-460.9999999999985,-331.999999999999,-331.0000000000035,-640.0000000000073,29.999999999996696,1612.9999999999977,399.0000000000009,-912.0000000000017,-1826.0000000000166,-20.999999999993246,-409.99999999999926,-565.9999999999999,,-6812.000000000001
2015.12.07,-376.00000000000966,-365.0000000000153,181.00000000000892,-57.00000000000216,-1160.9999999999898,-636.0000000000032,-872.0000000000061,187.00000000000384,-158.99999999999804,-292.99999999999216,-353.0000000000033,-353.0000000000033,-670.000000000004,-114.99999999999844,1357.0000000000082,156.0000000000059,-1024.999999999987,-1985.0000000000146,-22.999999999995246,-430.00000000000813,-587.0000000000042,,-7579.000000000008
2015.12.07,-559.0000000000094,-398.00000000000944,242.00000000000887,-55.999999999997385,-1490.999999999998,-770.9999999999994,-988.0,425.99999999999307,-296.0000000000074,-515.0000000000006,-400.00000000000034,-358.0000000000028,-670.000000000004,-92.00000000000318,1702.0000000000034,231.99999999999932,-1298.9999999999834,-2185.0000000000146,-75.9999999999983,-370.00000000000364,-578.0000000000118,,-8500.000000000038
2015.12.07,-575.0000000000033,-336.00000000000296,287.9999999999994,-105.00000000000398,-1387.9999999999893,-708.0000000000086,-924.0000000000026,510.99999999999477,-262.999999999991,-478.9999999999992,-335.0000000000075,-284.0000000000065,-590.0000000000016,-31.000000000003247,1602.0000000000146,234.00000000000887,-1123.9999999999916,-1949.0000000000007,-86.99999999999264,-350.00000000000585,-560.0000000000049,,-7452.999999999997
2015.12.07,-498.00000000000955,-354.0000000000099,161.00000000001114,-31.999999999996476,-1456.9999999999973,-731.0000000000039,-951.0000000000018,380.00000000000256,-316.99999999998954,-465.0000000000034,-426.9999999999996,-358.9999999999982,-670.000000000004,-121.99999999999989,1635.0000000000086,161.00000000000136,-1374.999999999993,-2214.000000000005,-107.99999999999699,-340.00000000000693,-574.0000000000078,,-8657.0
2015.12.07,-447.99999999999284,-456.9999999999963,171.00000000001003,-33.00000000000125,-1516.9999999999907,-729.0000000000018,-941.9999999999984,198.00000000000927,-243.99999999999977,-402.000000000001,-500.00000000000045,-397.99999999999835,-690.0000000000017,-164.99999999999292,1488.9999999999848,170.99999999999227,-1419.999999999999,-2177.000000000007,-151.9999999999966,-290.00000000000136,-556.0000000000009,,-9090.999999999985
2015.12.07,-436.00000000000307,-497.0000000000141,211.00000000000563,-49.99999999999716,-1478.0000000000016,-687.9999999999998,-890.0000000000019,140.99999999999113,-198.99999999999363,-371.9999999999999,-485.99999999999756,-363.99999999999767,-638.0000000000052,-163.00000000000205,1325.0000000000207,204.99999999998408,-1326.9999999999893,-1982.000000000017,-180.0000000000024,-240.00000000000688,-530.0000000000082,,-8638.000000000036
2015.12.07,-453.0000000000034,-595.9999999999966,287.9999999999994,-112.99999999999955,-1485.9999999999873,-738.0000000000053,-929.9999999999975,69.00000000000794,-139.00000000000023,-329.9999999999983,-478.0000000000006,-397.99999999999835,-680.0000000000028,-153.99999999999858,1327.999999999996,228.00000000000864,-1234.9999999999861,-1962.0000000000193,-119.99999999999788,-290.00000000000136,-520.9999999999936,,-8709.999999999975
2015.12.07,-346.9999999999973,-385.99999999999744,253.99999999999866,-109.99999999999943,-1400.9999999999857,-726.0000000000044,-927.0,114.99999999999844,-52.99999999999194,-198.99999999999807,-509.9999999999993,-468.00000000000176,-735.0000000000078,-76.99999999999375,1580.0000000000036,187.99999999998818,-1187.999999999989,-2006.0000000000189,-73.99999999999629,-340.00000000000693,-533.0000000000057,,-7943.0000000000055
2015.12.07,-265.99999999999955,-435.0000000000076,228.00000000000597,-100.99999999999909,-1447.9999999999827,-759.0000000000097,-935.0000000000081,-52.99999999999194,4.000000000004,-106.99999999999932,-600.0000000000006,-557.0000000000075,-809.9999999999997,-115.99999999999389,1608.0000000000093,168.00000000000637,-1275.9999999999882,-2061.000000000002,-63.99999999999739,-320.00000000000915,-499.000000000005,,-8398.999999999976
2015.12.07,-304.9999999999997,-487.99999999999955,204.00000000000418,-120.99999999999511,-1462.999999999992,-738.0000000000053,-936.999999999999,-49.99999999999449,-58.000000000002494,-141.9999999999959,-573.0000000000013,-507.0000000000019,-780.000000000003,-156.00000000000057,1475.9999999999884,118.99999999999977,-1322.000000000001,-2099.0000000000064,-103.99999999999298,-309.99999999999915,-524.0000000000133,,-8878.000000000011
2015.12.07,-332.99999999999443,-557.0000000000075,219.00000000001364,-129.0000000000049,-1435.9999999999927,-741.0000000000027,-1038.0000000000057,-78.00000000000028,-70.99999999999883,-168.99999999999693,-540.0000000000072,-492.0000000000035,-848.0000000000043,-180.99999999999784,1386.0000000000205,128.99999999999068,-1266.999999999996,-2330.00000000001,-78.99999999999574,-441.0000000000025,-689.0000000000063,,-9685.000000000004
2015.12.07,-342.9999999999933,-587.0000000000042,340.00000000000693,-131.00000000000023,-1391.9999999999932,-737.0000000000099,-989.0000000000066,-87.99999999999919,29.999999999996696,-179.9999999999926,-509.00000000000387,-479.0000000000072,-800.0000000000007,-112.99999999999643,1331.0000000000155,268.0000000000007,-1063.9999999999982,-2023.0000000000193,-58.000000000002494,-430.00000000000813,-614.0000000000034,,-8568.00000000002
2015.12.07,-295.0000000000008,-539.0000000000006,314.99999999999864,-158.00000000000125,-1285.9999999999873,-713.0000000000081,-978.0000000000011,-104.99999999999955,48.000000000003595,-128.0000000000001,-474.00000000000773,-484.00000000000665,-800.0000000000007,-92.00000000000318,1330.0000000000089,230.99999999999454,-975.9999999999991,-1967.0000000000077,-17.999999999995797,-445.0000000000065,-567.0000000000064,,-8101.000000000026
2015.12.08,-339.00000000001154,-597.0000000000031,344.00000000001097,-147.99999999999613,-1305.999999999985,-730.0000000000084,-953.0000000000039,-113.99999999999189,39.00000000001125,-158.99999999999181,-480.0000000000027,-470.9999999999992,-760.0000000000051,-97.00000000000264,1275.0000000000039,278.99999999999636,-956.9999999999857,-1917.0000000000132,4.000000000004,-420.00000000000927,-529.0000000000017,,-8035.999999999985
2015.12.08,-346.9999999999973,-597.0000000000031,363.0000000000022,-155.00000000000114,-1408.9999999999936,-805.0000000000001,-1031.000000000004,-89.00000000000574,55.000000000005045,-167.0000000000016,-518.0000000000074,-541.9999999999981,-850.0000000000063,-97.00000000000264,1507.0000000000139,276.9999999999868,-1049.9999999999955,-2087.000000000017,23.00000000000635,-480.0000000000027,-584.0000000000067,,-8583.00000000003
2015.12.08,-335.99999999999187,-551.9999999999969,302.0000000000023,-146.0000000000008,-1381.9999999999943,-780.000000000003,-973.999999999997,-62.99999999999084,5.000000000010552,-158.99999999999181,-511.0000000000059,-529.0000000000017,-795.0000000000013,-121.99999999999989,1501.000000000019,211.9999999999891,-1100.9999999999964,-2051.0000000000027,12.000000000000899,-391.000000000008,-537.0000000000097,,-8396.99999999997
2015.12.08,-369.0000000000082,-591.0000000000082,350.00000000000585,-85.99999999999852,-1401.999999999992,-836.0000000000034,-1058.0000000000034,-59.000000000009045,18.0000000000069,-257.99999999999557,-496.00000000000756,-557.0000000000075,-860.0000000000052,-107.00000000000153,1602.0000000000146,334.0000000000032,-1058.0000000000034,-2179.00000000002,72.0000000000054,-520.0000000000093,-584.0000000000067,,-8644.000000000045
2015.12.08,-379.0000000000071,-580.0000000000027,339.0000000000004,-100.00000000000853,-1428.9999999999914,-737.0000000000099,-979.0000000000076,-25.999999999992696,2.0000000000131024,-257.99999999999557,-502.00000000000244,-451.0000000000014,-770.000000000004,-109.99999999999899,1344.0000000000118,308.9999999999975,-1098.9999999999834,-1989.0000000000186,-78.00000000000028,-400.00000000000034,-598.999999999994,,-8491.999999999996
2015.12.08,-365.0000000000042,-581.0000000000093,351.0000000000124,-63.00000000000239,-1444.9999999999852,-739.0000000000008,-996.000000000008,-35.999999999991594,25.00000000000835,-284.9999999999966,-523.0000000000068,-458.00000000000284,-800.0000000000007,-104.99999999999955,1341.9999999999986,359.9999999999852,-1100.9999999999964,-2026.0000000000166,-90.99999999999665,-400.00000000000034,-632.0000000000103,,-8568.000000000024
2015.12.08,-370.9999999999991,-626.0000000000155,330.0000000000081,-60.000000000002274,-1423.999999999981,-790.0000000000018,-967.0000000000067,-87.99999999999919,-2.999999999997449,-286.00000000000136,-504.9999999999999,-509.9999999999993,-760.0000000000051,-141.00000000000225,1426.0000000000161,335.9999999999843,-1105.9999999999848,-1984.000000000008,-3.999999999992898,-380.00000000000256,-507.000000000013,,-8420.000000000004
2015.12.08,-314.99999999999864,-564.000000000009,218.00000000000708,12.000000000000455,-1367.9999999999914,-731.0000000000039,-983.0000000000006,-110.00000000001009,-52.99999999999194,-287.9999999999967,-519.0000000000028,-492.999999999999,-819.9999999999985,-185.00000000000182,1339.9999999999857,281.99999999998226,-1200.0000000000011,-2194.0000000000073,-46.999999999997044,-440.00000000000705,-622.9999999999958,,-9081.000000000038
2015.12.08,-222.99999999999542,-553.0000000000035,150.00000000000568,45.99999999999227,-1407.999999999987,-796.0000000000078,-957.0000000000078,-239.99999999999577,-17.000000000000348,-206.99999999999363,-609.9999999999994,-629.0000000000018,-860.0000000000052,-222.99999999999542,1542.9999999999832,231.99999999999932,-1332.999999999984,-2246.999999999999,17.000000000000348,-351.0000000000013,-490.999999999997,,-9156.999999999995
2015.12.08,-233.00000000000543,-554.00000000001,171.00000000001003,76.99999999999818,-1446.9999999999982,-833.0000000000059,-980.0000000000031,-225.00000000000853,-11.999999999989797,-253.0000000000001,-619.9999999999983,-653.999999999999,-865.0000000000047,-209.9999999999991,1648.000000000005,290.9999999999968,-1347.9999999999936,-2258.0000000000045,35.00000000000725,-390.0000000000015,-466.00000000001086,,-9126.000000000016
2015.12.08,-205.99999999999508,-561.0000000000115,124.00000000001299,96.00000000000364,-1450.99999999998,-959.0000000000099,-980.0000000000031,-268.0000000000016,-29.999999999996696,-236.99999999999477,-641.0000000000027,-804.0000000000047,-890.0000000000019,-246.99999999999721,2005.9999999999966,254.99999999999545,-1414.000000000004,-2334.999999999998,207.99999999999707,-357.00000000000733,-275.000000000003,,-8966.000000000007
2015.12.08,-272.00000000000557,-646.0000000000132,173.00000000000094,66.0000000000025,-1494.9999999999798,-1002.0000000000028,-1041.000000000003,-252.99999999999213,-56.99999999999594,-289.99999999999204,-617.0000000000009,-795.0000000000013,-909.9999999999997,-251.99999999999667,2011.9999999999916,280.00000000000114,-1398.9999999999948,-2405.0000000000127,229.99999999999687,-430.00000000000813,-313.00000000000773,,-9416.000000000011
2015.12.08,-280.9999999999979,-619.000000000014,191.00000000000784,64.99999999999773,-1476.999999999995,-1037.0000000000102,-1055.000000000006,-211.00000000000563,-43.999999999999595,-301.00000000000193,-600.0000000000006,-823.000000000007,-909.9999999999997,-229.00000000000142,2143.000000000006,304.00000000000205,-1351.9999999999977,-2412.9999999999986,289.0000000000059,-470.00000000000375,-283.000000000011,,-9113.000000000033
2015.12.08,-318.99999999999153,-628.0000000000064,231.0000000000034,85.99999999999852,-1492.9999999999889,-1103.0000000000095,-1087.0000000000045,-164.99999999999292,-46.999999999997044,-368.9999999999998,-580.9999999999982,-863.0000000000026,-919.9999999999986,-202.9999999999976,2326.000000000006,376.0000000000048,-1312.9999999999864,-2438.000000000007,370.9999999999991,-469.0000000000083,-239.00000000001143,,-8846.999999999989
2015.12.08,-295.0000000000008,-626.9999999999998,201.00000000000674,73.99999999999807,-1472.999999999991,-1119.0000000000034,-1038.0000000000057,-192.99999999999872,-51.000000000001044,-325.00000000000284,-587.0000000000042,-897.0000000000033,-880.000000000003,-222.99999999999542,2375.000000000016,325.9999999999934,-1334.9999999999973,-2353.000000000005,402.9999999999978,-414.00000000000324,-130.0000000000079,,-8561.000000000011
2015.12.08,-207.00000000000162,-638.0000000000052,77.00000000001594,126.99999999999534,-1501.9999999999811,-1133.0000000000061,-1026.0000000000048,-346.0000000000019,-75.00000000000284,-269.999999999996,-670.000000000004,-975.9999999999991,-940.0000000000075,-312.9999999999966,2403.000000000022,229.99999999998977,-1530.9999999999934,-2514.0000000000164,406.00000000000637,-409.99999999999926,-87.99999999999919,,-9395.999999999985
2015.12.08,-268.0000000000016,-612.9999999999969,141.00000000001333,99.99999999999432,-1478.0000000000016,-1014.0000000000038,-911.0000000000063,-228.99999999999034,-79.99999999999119,-317.99999999999784,-609.9999999999994,-813.0000000000082,-780.000000000003,-258.9999999999981,2088.000000000001,275.0000000000057,-1419.999999999999,-2136.0000000000045,261.0000000000001,-237.00000000000944,-78.00000000000028,,-8378.999999999996
2015.12.08,-268.0000000000016,-629.0000000000128,129.00000000000134,87.99999999999386,-1454.999999999984,-1055.000000000006,-918.0000000000077,-242.99999999999324,-95.00000000000064,-301.00000000000193,-596.0000000000076,-851.0000000000017,-778.0000000000009,-273.9999999999965,2188.9999999999964,252.00000000000955,-1410.0000000000002,-2170.0000000000055,333.0000000000055,-290.00000000000136,-28.000000000005798,,-8370.00000000002
2015.12.08,-256.0000000000007,-583.0000000000002,73.00000000001194,135.00000000000512,-1370.9999999999889,-998.00000000001,-875.999999999999,-215.00000000000963,-134.99999999999625,-337.99999999999386,-561.0000000000003,-804.0000000000047,-750.0000000000063,-293.99999999999426,2085.9999999999877,233.0000000000041,-1397.0000000000039,-2149.000000000001,314.99999999999864,-290.00000000000136,-42.999999999993044,,-8217.999999999996
